Command line: -load -s -db smarttrie.app.client.Client -threads 8 -P config/workload -p recordcount=2621440
YCSB Client 0.17.0

Loading workload...
Starting test.
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-03-03 14:45:11:417 0 sec: 0 operations; est completion in 0 second 
2021-03-03 14:45:12:305 1 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2021-03-03 14:45:12.777 [Thread-5] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.776 [Thread-2] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.784 [Thread-6] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.783 [Thread-8] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.782 [Thread-3] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.776 [Thread-7] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.790 [Thread-4] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.793 [Thread-9] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Connecting to replica 0 at /192.168.3.41:11000
2021-03-03 14:45:12.836 [nioEventLoopGroup-5-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.836 [nioEventLoopGroup-6-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.837 [nioEventLoopGroup-3-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.837 [nioEventLoopGroup-2-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.839 [nioEventLoopGroup-7-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.840 [nioEventLoopGroup-4-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.841 [nioEventLoopGroup-9-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:12.843 [nioEventLoopGroup-8-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemClientSide - Channel active
2021-03-03 14:45:13:305 2 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2021-03-03 14:45:36:305 25 sec: 123672 operations; 7746 current ops/sec; est completion in 8 minutes [INSERT: Count=7746, Max=4499, Min=543, Avg=1026.3, 90=1201, 99=1526, 99.9=3861, 99.99=4355] 
2021-03-03 14:45:37:305 26 sec: 131193 operations; 7521 current ops/sec; est completion in 8 minutes [INSERT: Count=7522, Max=33855, Min=522, Avg=1057.91, 90=1199, 99=1890, 99.9=19631, 99.99=32863] 
2021-03-03 14:45:38:305 27 sec: 139486 operations; 8293 current ops/sec; est completion in 8 minutes [INSERT: Count=8292, Max=7899, Min=493, Avg=958.86, 90=1178, 99=1485, 99.9=4879, 99.99=5359] 
2021-03-03 14:45:39:305 28 sec: 146952 operations; 7466 current ops/sec; est completion in 7 minutes [INSERT: Count=7467, Max=11007, Min=522, Avg=1065.03, 90=1248, 99=1535, 99.9=6039, 99.99=8639] 
2021-03-03 14:45:40:306 29 sec: 154877 operations; 7925 current ops/sec; est completion in 7 minutes [INSERT: Count=7926, Max=9143, Min=524, Avg=1003.99, 90=1225, 99=1546, 99.9=3009, 99.99=8863] 
2021-03-03 14:45:41:305 30 sec: 162876 operations; 7999 current ops/sec; est completion in 7 minutes [INSERT: Count=7999, Max=10743, Min=539, Avg=993.62, 90=1180, 99=1441, 99.9=5471, 99.99=10543] 
2021-03-03 14:45:42:305 31 sec: 170814 operations; 7938 current ops/sec; est completion in 7 minutes [INSERT: Count=7935, Max=3603, Min=552, Avg=1001.92, 90=1165, 99=1413, 99.9=2067, 99.99=3291] 
2021-03-03 14:45:43:305 32 sec: 179167 operations; 8353 current ops/sec; est completion in 7 minutes [INSERT: Count=8356, Max=11951, Min=537, Avg=951.57, 90=1137, 99=1406, 99.9=1937, 99.99=9111] 
2021-03-03 14:45:44:305 33 sec: 185628 operations; 6461 current ops/sec; est completion in 7 minutes [INSERT: Count=6457, Max=9991, Min=530, Avg=1232.41, 90=1669, 99=2559, 99.9=6659, 99.99=9439] 
2021-03-03 14:45:45:306 34 sec: 192176 operations; 6548 current ops/sec; est completion in 7 minutes [INSERT: Count=6551, Max=28463, Min=546, Avg=1215.38, 90=1671, 99=2399, 99.9=27343, 99.99=28287] 
2021-03-03 14:45:46:305 35 sec: 198830 operations; 6654 current ops/sec; est completion in 7 minutes [INSERT: Count=6654, Max=8911, Min=558, Avg=1195.08, 90=1654, 99=2347, 99.9=5679, 99.99=7751] 
2021-03-03 14:45:47:305 36 sec: 205520 operations; 6690 current ops/sec; est completion in 7 minutes [INSERT: Count=6687, Max=6571, Min=575, Avg=1190.32, 90=1623, 99=2339, 99.9=3035, 99.99=5739] 
2021-03-03 14:45:48:305 37 sec: 212104 operations; 6584 current ops/sec; est completion in 7 minutes [INSERT: Count=6581, Max=4791, Min=574, Avg=1210.45, 90=1658, 99=2311, 99.9=2699, 99.99=3609] 
2021-03-03 14:45:49:305 38 sec: 218811 operations; 6707 current ops/sec; est completion in 6 minutes [INSERT: Count=6709, Max=5351, Min=551, Avg=1186.87, 90=1635, 99=2265, 99.9=4495, 99.99=5291] 
2021-03-03 14:45:50:305 39 sec: 225834 operations; 7023 current ops/sec; est completion in 6 minutes [INSERT: Count=7024, Max=17791, Min=524, Avg=1134.47, 90=1626, 99=2411, 99.9=7571, 99.99=9399] 
2021-03-03 14:45:51:305 40 sec: 232301 operations; 6467 current ops/sec; est completion in 6 minutes [INSERT: Count=6467, Max=12823, Min=526, Avg=1231.71, 90=1666, 99=2977, 99.9=12039, 99.99=12639] 
2021-03-03 14:45:52:305 41 sec: 239659 operations; 7358 current ops/sec; est completion in 6 minutes [INSERT: Count=7356, Max=14663, Min=533, Avg=1082.19, 90=1246, 99=1560, 99.9=11895, 99.99=12831] 
2021-03-03 14:45:53:305 42 sec: 247354 operations; 7695 current ops/sec; est completion in 6 minutes [INSERT: Count=7696, Max=12911, Min=513, Avg=1035.04, 90=1182, 99=1542, 99.9=10303, 99.99=12839] 
2021-03-03 14:45:54:305 43 sec: 254721 operations; 7367 current ops/sec; est completion in 6 minutes [INSERT: Count=7370, Max=33759, Min=529, Avg=1079.71, 90=1214, 99=1553, 99.9=31663, 99.99=33663] 
2021-03-03 14:45:55:305 44 sec: 262904 operations; 8183 current ops/sec; est completion in 6 minutes [INSERT: Count=8181, Max=11999, Min=504, Avg=970.75, 90=1141, 99=1436, 99.9=5527, 99.99=8935] 
2021-03-03 14:45:56:305 45 sec: 271249 operations; 8345 current ops/sec; est completion in 6 minutes [INSERT: Count=8346, Max=6119, Min=516, Avg=953.8, 90=1142, 99=1452, 99.9=3573, 99.99=4339] 
2021-03-03 14:45:57:305 46 sec: 279285 operations; 8036 current ops/sec; est completion in 6 minutes [INSERT: Count=8037, Max=8199, Min=518, Avg=990.59, 90=1170, 99=1415, 99.9=3521, 99.99=8099] 
2021-03-03 14:45:58:305 47 sec: 287583 operations; 8298 current ops/sec; est completion in 6 minutes [INSERT: Count=8296, Max=4559, Min=526, Avg=959.5, 90=1167, 99=1433, 99.9=4291, 99.99=4447] 
2021-03-03 14:45:59:305 48 sec: 295922 operations; 8339 current ops/sec; est completion in 6 minutes [INSERT: Count=8338, Max=10327, Min=520, Avg=954.52, 90=1147, 99=1424, 99.9=3321, 99.99=8047] 
2021-03-03 14:46:00:305 49 sec: 304326 operations; 8404 current ops/sec; est completion in 6 minutes [INSERT: Count=8407, Max=12463, Min=519, Avg=946.73, 90=1130, 99=1385, 99.9=2701, 99.99=9007] 
2021-03-03 14:46:01:305 50 sec: 312476 operations; 8150 current ops/sec; est completion in 6 minutes [INSERT: Count=8146, Max=12775, Min=519, Avg=976.27, 90=1167, 99=1431, 99.9=4255, 99.99=8975] 
2021-03-03 14:46:02:305 51 sec: 319963 operations; 7487 current ops/sec; est completion in 6 minutes [INSERT: Count=7488, Max=43519, Min=554, Avg=1063.3, 90=1138, 99=1374, 99.9=42303, 99.99=43487] 
2021-03-03 14:46:03:305 52 sec: 327957 operations; 7994 current ops/sec; est completion in 6 minutes [INSERT: Count=7994, Max=5519, Min=556, Avg=995.94, 90=1133, 99=1404, 99.9=4891, 99.99=5443] 
2021-03-03 14:46:04:305 53 sec: 335840 operations; 7883 current ops/sec; est completion in 6 minutes [INSERT: Count=7884, Max=12047, Min=533, Avg=1009.71, 90=1193, 99=1458, 99.9=4287, 99.99=12047] 
2021-03-03 14:46:05:306 54 sec: 344329 operations; 8489 current ops/sec; est completion in 5 minutes [INSERT: Count=8493, Max=10999, Min=510, Avg=937.65, 90=1128, 99=1376, 99.9=8519, 99.99=10919] 
2021-03-03 14:46:06:305 55 sec: 351442 operations; 7113 current ops/sec; est completion in 5 minutes [INSERT: Count=7111, Max=7435, Min=537, Avg=1118.44, 90=1529, 99=2277, 99.9=5379, 99.99=5851] 
2021-03-03 14:46:07:305 56 sec: 358332 operations; 6890 current ops/sec; est completion in 5 minutes [INSERT: Count=6888, Max=4819, Min=552, Avg=1156.39, 90=1629, 99=2319, 99.9=4475, 99.99=4795] 
2021-03-03 14:46:08:305 57 sec: 365115 operations; 6783 current ops/sec; est completion in 5 minutes [INSERT: Count=6781, Max=16375, Min=545, Avg=1174.22, 90=1629, 99=2367, 99.9=3209, 99.99=10791] 
2021-03-03 14:46:09:305 58 sec: 371870 operations; 6755 current ops/sec; est completion in 5 minutes [INSERT: Count=6755, Max=5867, Min=553, Avg=1179.22, 90=1652, 99=2329, 99.9=5175, 99.99=5647] 
2021-03-03 14:46:10:305 59 sec: 378616 operations; 6746 current ops/sec; est completion in 5 minutes [INSERT: Count=6748, Max=35487, Min=524, Avg=1180.32, 90=1609, 99=2427, 99.9=34719, 99.99=35487] 
2021-03-03 14:46:11:305 60 sec: 385632 operations; 7016 current ops/sec; est completion in 5 minutes [INSERT: Count=7013, Max=13887, Min=546, Avg=1134.58, 90=1606, 99=2243, 99.9=3303, 99.99=12871] 
2021-03-03 14:46:12:305 61 sec: 392598 operations; 6966 current ops/sec; est completion in 5 minutes [INSERT: Count=6968, Max=10335, Min=542, Avg=1141.28, 90=1581, 99=2357, 99.9=9927, 99.99=10287] 
2021-03-03 14:46:13:305 62 sec: 399751 operations; 7153 current ops/sec; est completion in 5 minutes [INSERT: Count=7151, Max=7095, Min=541, Avg=1113.91, 90=1575, 99=2309, 99.9=6239, 99.99=6703] 
2021-03-03 14:46:14:305 63 sec: 406693 operations; 6942 current ops/sec; est completion in 5 minutes [INSERT: Count=6942, Max=9895, Min=542, Avg=1147.68, 90=1617, 99=2301, 99.9=5503, 99.99=9391] 
2021-03-03 14:46:15:305 64 sec: 413599 operations; 6906 current ops/sec; est completion in 5 minutes [INSERT: Count=6908, Max=10487, Min=571, Avg=1153.45, 90=1638, 99=2383, 99.9=4695, 99.99=10471] 
2021-03-03 14:46:16:305 65 sec: 420648 operations; 7049 current ops/sec; est completion in 5 minutes [INSERT: Count=7049, Max=7075, Min=566, Avg=1129.59, 90=1560, 99=2447, 99.9=6663, 99.99=7027] 
2021-03-03 14:46:17:305 66 sec: 427765 operations; 7117 current ops/sec; est completion in 5 minutes [INSERT: Count=7120, Max=3845, Min=548, Avg=1118.93, 90=1552, 99=2293, 99.9=2863, 99.99=3641] 
2021-03-03 14:46:18:305 67 sec: 434650 operations; 6885 current ops/sec; est completion in 5 minutes [INSERT: Count=6882, Max=12119, Min=549, Avg=1156.3, 90=1617, 99=2561, 99.9=11599, 99.99=11999] 
2021-03-03 14:46:19:305 68 sec: 441632 operations; 6982 current ops/sec; est completion in 5 minutes [INSERT: Count=6982, Max=31263, Min=556, Avg=1139.87, 90=1575, 99=2435, 99.9=30079, 99.99=31103] 
2021-03-03 14:46:20:305 69 sec: 448722 operations; 7090 current ops/sec; est completion in 5 minutes [INSERT: Count=7089, Max=11007, Min=548, Avg=1123.67, 90=1590, 99=2371, 99.9=5179, 99.99=8967] 
2021-03-03 14:46:21:305 70 sec: 455580 operations; 6858 current ops/sec; est completion in 5 minutes [INSERT: Count=6860, Max=12567, Min=565, Avg=1161.2, 90=1629, 99=2393, 99.9=11983, 99.99=12511] 
2021-03-03 14:46:22:305 71 sec: 462577 operations; 6997 current ops/sec; est completion in 5 minutes [INSERT: Count=6999, Max=20287, Min=543, Avg=1137.83, 90=1557, 99=2361, 99.9=8447, 99.99=12751] 
2021-03-03 14:46:23:305 72 sec: 469483 operations; 6906 current ops/sec; est completion in 5 minutes [INSERT: Count=6901, Max=5491, Min=565, Avg=1153.21, 90=1607, 99=2355, 99.9=5071, 99.99=5403] 
2021-03-03 14:46:24:306 73 sec: 476471 operations; 6988 current ops/sec; est completion in 5 minutes [INSERT: Count=6992, Max=12559, Min=550, Avg=1139.33, 90=1592, 99=2417, 99.9=7871, 99.99=12535] 
2021-03-03 14:46:25:305 74 sec: 483427 operations; 6956 current ops/sec; est completion in 5 minutes [INSERT: Count=6955, Max=5735, Min=543, Avg=1144.96, 90=1616, 99=2377, 99.9=4971, 99.99=5447] 
2021-03-03 14:46:26:305 75 sec: 490470 operations; 7043 current ops/sec; est completion in 5 minutes [INSERT: Count=7042, Max=3921, Min=556, Avg=1131.06, 90=1540, 99=2243, 99.9=2821, 99.99=3717] 
2021-03-03 14:46:27:305 76 sec: 497595 operations; 7125 current ops/sec; est completion in 5 minutes [INSERT: Count=7126, Max=3403, Min=556, Avg=1117.91, 90=1577, 99=2335, 99.9=3103, 99.99=3331] 
2021-03-03 14:46:28:305 77 sec: 504349 operations; 6754 current ops/sec; est completion in 5 minutes [INSERT: Count=6754, Max=68735, Min=549, Avg=1179.2, 90=1582, 99=2327, 99.9=67199, 99.99=68607] 
2021-03-03 14:46:29:305 78 sec: 511425 operations; 7076 current ops/sec; est completion in 5 minutes [INSERT: Count=7073, Max=10031, Min=534, Avg=1125.63, 90=1605, 99=2397, 99.9=4735, 99.99=7351] 
2021-03-03 14:46:30:305 79 sec: 518418 operations; 6993 current ops/sec; est completion in 5 minutes [INSERT: Count=7040, Max=5315, Min=548, Avg=1136.98, 90=1575, 99=2297, 99.9=4495, 99.99=5231] 
2021-03-03 14:46:31:305 80 sec: 525460 operations; 7042 current ops/sec; est completion in 5 minutes [INSERT: Count=7000, Max=18879, Min=523, Avg=1132.76, 90=1545, 99=2297, 99.9=3251, 99.99=18767] 
2021-03-03 14:46:32:305 81 sec: 532519 operations; 7059 current ops/sec; est completion in 5 minutes [INSERT: Count=7055, Max=11631, Min=558, Avg=1128.16, 90=1577, 99=2319, 99.9=3051, 99.99=5339] 
2021-03-03 14:46:33:305 82 sec: 539599 operations; 7080 current ops/sec; est completion in 5 minutes [INSERT: Count=7079, Max=3885, Min=549, Avg=1125.77, 90=1564, 99=2299, 99.9=2903, 99.99=3419] 
2021-03-03 14:46:34:305 83 sec: 546678 operations; 7079 current ops/sec; est completion in 5 minutes [INSERT: Count=7081, Max=11271, Min=564, Avg=1125.21, 90=1562, 99=2295, 99.9=3621, 99.99=8735] 
2021-03-03 14:46:35:305 84 sec: 553873 operations; 7195 current ops/sec; est completion in 5 minutes [INSERT: Count=7193, Max=3375, Min=533, Avg=1106.67, 90=1572, 99=2213, 99.9=2763, 99.99=3369] 
2021-03-03 14:46:36:305 85 sec: 561062 operations; 7189 current ops/sec; est completion in 5 minutes [INSERT: Count=7191, Max=10231, Min=534, Avg=1107.79, 90=1562, 99=2277, 99.9=3107, 99.99=9839] 
2021-03-03 14:46:37:305 86 sec: 568151 operations; 7089 current ops/sec; est completion in 5 minutes [INSERT: Count=7087, Max=13815, Min=558, Avg=1123.74, 90=1570, 99=2309, 99.9=12567, 99.99=13759] 
2021-03-03 14:46:38:305 87 sec: 575306 operations; 7155 current ops/sec; est completion in 5 minutes [INSERT: Count=7159, Max=4033, Min=552, Avg=1112.93, 90=1605, 99=2265, 99.9=3179, 99.99=3985] 
2021-03-03 14:46:39:305 88 sec: 582404 operations; 7098 current ops/sec; est completion in 5 minutes [INSERT: Count=7097, Max=11959, Min=564, Avg=1122.35, 90=1590, 99=2327, 99.9=4163, 99.99=9359] 
2021-03-03 14:46:40:305 89 sec: 589431 operations; 7027 current ops/sec; est completion in 5 minutes [INSERT: Count=7026, Max=4747, Min=534, Avg=1133.74, 90=1583, 99=2245, 99.9=2971, 99.99=4431] 
2021-03-03 14:46:41:305 90 sec: 596302 operations; 6871 current ops/sec; est completion in 5 minutes [INSERT: Count=6871, Max=11887, Min=548, Avg=1158.72, 90=1621, 99=2233, 99.9=10511, 99.99=11575] 
2021-03-03 14:46:42:305 91 sec: 603341 operations; 7039 current ops/sec; est completion in 5 minutes [INSERT: Count=7039, Max=5359, Min=543, Avg=1131.79, 90=1564, 99=2283, 99.9=3023, 99.99=3847] 
2021-03-03 14:46:43:305 92 sec: 610178 operations; 6837 current ops/sec; est completion in 5 minutes [INSERT: Count=6837, Max=6707, Min=548, Avg=1165.44, 90=1629, 99=2325, 99.9=3017, 99.99=5275] 
2021-03-03 14:46:44:305 93 sec: 617128 operations; 6950 current ops/sec; est completion in 5 minutes [INSERT: Count=6950, Max=7759, Min=539, Avg=1146.12, 90=1618, 99=2257, 99.9=3329, 99.99=7247] 
2021-03-03 14:46:45:305 94 sec: 624303 operations; 7175 current ops/sec; est completion in 5 minutes [INSERT: Count=7173, Max=10495, Min=538, Avg=1110.33, 90=1560, 99=2289, 99.9=3015, 99.99=9903] 
2021-03-03 14:46:46:305 95 sec: 631360 operations; 7057 current ops/sec; est completion in 5 minutes [INSERT: Count=7059, Max=12927, Min=528, Avg=1126.96, 90=1565, 99=2447, 99.9=8167, 99.99=9447] 
2021-03-03 14:46:47:305 96 sec: 638149 operations; 6789 current ops/sec; est completion in 4 minutes [INSERT: Count=6787, Max=8631, Min=556, Avg=1173.25, 90=1657, 99=2433, 99.9=4595, 99.99=5515] 
2021-03-03 14:46:48:305 97 sec: 645072 operations; 6923 current ops/sec; est completion in 4 minutes [INSERT: Count=6926, Max=5267, Min=550, Avg=1150.33, 90=1622, 99=2361, 99.9=3285, 99.99=4735] 
2021-03-03 14:46:49:305 98 sec: 651521 operations; 6449 current ops/sec; est completion in 4 minutes [INSERT: Count=6448, Max=18895, Min=570, Avg=1235.09, 90=1744, 99=2769, 99.9=17855, 99.99=18575] 
2021-03-03 14:46:50:305 99 sec: 658042 operations; 6521 current ops/sec; est completion in 4 minutes [INSERT: Count=6522, Max=5483, Min=540, Avg=1222.59, 90=1771, 99=2595, 99.9=3521, 99.99=5311] 
2021-03-03 14:46:51:305 100 sec: 664971 operations; 6929 current ops/sec; est completion in 4 minutes [INSERT: Count=6930, Max=12455, Min=534, Avg=1149.51, 90=1495, 99=2377, 99.9=10415, 99.99=10911] 
